Ville,Titre,Lien,Description,Prix_de_vente,Localisation,Prix_m2,Surface_m2,type,Pieces,Chambres,Garage,Balcon,Ascenseur,Terrain_m2,DPE
grenoble,Appartement - 4 pièce(s) - 80 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286629999A1KIVHAP000,"Bel appartement 4 pièces + cuisine, situé au 3e étage avec ascenseur dans un immeuble récent. trois chambres, 1 salle de bain, 1 salle de douche + lavage, 1 wc séparé avec lave main, 1 cave éclairé de 4m² à l'entrée de l'immeuble, 1 terrasse de...",270000.0,Grenoble  (38000),3375.0,80.0,Appartement,4,3,0,1,0,,C
grenoble,Maison - 5 pièce(s) - 125 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1285825961A1KIVHMN000,"À vendre : maison spacieuse avec grand terrain et possibilité de construction  grenoble découvrez cette belle maison de 125m2 située à grenoble, offrant un cadre de vie agréable sur un terrain de 1100 m² avec possibilité de construire une...",642000.0,Grenoble  (38100),5136.0,125.0,Maison,5,3,0,0,0,,E
grenoble,Appartement - 4 pièce(s) - 72 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599840A1KIVHAP000,"Grenoble : ***exclusivitÉ le quai de l'immobilier*** idÉal investisseurs ou 1er achat : au sein d'une résidence de bon standing avec ascenseur, appartement aux beaux volumes, lumineux et vue dégagée. il est composé : d'une pièce de vie...",65000.0,Grenoble  (38100),903.0,72.0,Appartement,4,2,0,1,1,,D
grenoble,Maison - 6 pièce(s) - 230 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1284961649A1KIVHMN000,"Iad france alexandra boisson vous propose: rare À la vente  coup de cur pour ce bien de prestige de 230 m² avec patio & toits-terrasses  grenoble  secteur chorier. dpe c. À mi-chemin entre maison de ville et appartement d'exception, ce...",650000.0,Grenoble  (38000),2826.0,230.0,Maison,6,3,0,0,0,337.0,C
grenoble,Appartement - 3 pièce(s) - 77 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599856A1KIVHAP000,"Grenoble ile verte : *** exclusivite le quai de l'immobilier *** dans la tour mont blanc, venez découvrir cet appartement exceptionnel niché au 17ème étage sur 28. laissez-vous charmer par cet appartement de 3 pièces de 77,07m² avec ses 2...",215000.0,Grenoble  (38000),2792.0,77.0,Appartement,3,2,0,0,1,,D
grenoble,Maison - 3 pièce(s) - 80 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286529103A1KIVHMN000,"Rue du trocadero : emplacement premium à deux pas de toutes les commodités, de la gare, des transports. ce bien atypique de 80m² répartis sur trois niveaux offre une configuration originale et de nombreuses possibilités d'aménagement....",189000.0,Grenoble  (38000),2363.0,80.0,Maison,3,2,0,0,0,,F
grenoble,Appartement - 1 pièce(s) - 28 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599874A1KIVHAP000,En exclusivitÉ opportunitÉ investisseur  studio louÉ au coeur de grenoble cet appartement est hors zone d'encadrement des loyers. vous cherchez un placement rentable dans le quartier de l'aigle ? ne passez pas à côté de ce grand studio avec...,66000.0,Grenoble  (38000),2357.0,28.0,Appartement,1,,0,0,0,,F
grenoble,Maison - 8 pièce(s) - 246 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287047016A1KIVHMN000,"Grenoble jean perrot maison mitoyenne de 162m² habitables sur une parcelle de 828m². vous trouverez au premier étage une cuisine indépendante, une salle à manger, un salon et un wc. au second étage vous pourrez profiter de 3 chambres, 2 salles...",445000.0,Grenoble  (38100),1809.0,246.0,Maison,8,5,0,0,0,,F
grenoble,Appartement - 1 pièce(s) - 14 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599900A1KIVHAP000,"Ce studio de 14 m², situé au rez-de-chaussée d'une copropriété fermée et sécurisée avec ascenseur, offre une localisation exceptionnelle rue ampère, en plein coeur de grenoble. idéal investisseur, vendu entièrement équipé (canapé-lit neuf,...",59000.0,Grenoble  (38000),4214.0,14.0,Appartement,1,,0,0,1,,E
grenoble,Appartement - 2 pièce(s) - 28 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599908A1KIVHAP000,"Appartement vendu loue 540  (dont 40 euros de charges) par mois bail meublé idéalement situé dans une petite cour intérieure, en retrait du cours berriat, ce t2 atypique offre un cadre de vie paisible tout en bénéficiant d'un emplacement...",85000.0,Grenoble  (38000),3036.0,28.0,Appartement,2,1,0,1,0,,D
grenoble,Appartement - 4 pièce(s) - 105 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599827A1KIVHAP000,"Grenoble-rue ampere: ***opportunite alexandre immobilier by keller williams revolution*** nous sommes heureux de vous proposer cet appartement au haut potentiel de 4 pièces, de 105,35 m² dans la copropriété : 'les bords du drac' (1986) il se...",225000.0,Grenoble  (38000),2143.0,105.0,Appartement,4,3,1,1,1,,D
grenoble,Appartement - 4 pièce(s) - 66 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599835A1KIVHAP000,"Quartier alpins alliés, dans résidence ravalée et isolée, en dernier étage avec vue dégagée, appartement t4 traversant de 66.21m² carrez, composé d'un lumineux et spacieux séjour double, cuisine, balcon, 2 chambres ( possibilité 3) , salle d'eau...",124900.0,Grenoble  (38100),1892.0,66.0,Appartement,4,2,1,1,1,,D
grenoble,Appartement - 4 pièce(s) - 78 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599837A1KIVHAP000,"IdÉal investisseurs ou 1er achat : 5.2 % de rentabilité nette. au sein d'une résidence de bon standing, situé au dernier étage, appartement aux beaux volumes, lumineux et vue dégagée. en très bon état, il est habitable immédiatement. il est...",169000.0,Grenoble  (38100),2167.0,78.0,Appartement,4,3,1,1,1,,D
grenoble,Appartement - 4 pièce(s) - 68 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599869A1KIVHAP000,"A vendre / investissement ou primo-accédent !! rue françois de sales à grenoble secteur de la capuche. dans un quartier résidentiel, proche de toutes les commodités, transports en communs (ligne a, bus), a quelques minutes du parc paul mistral,...",140000.0,Grenoble  (38100),2059.0,68.0,Appartement,4,3,0,1,0,,G
grenoble,Appartement - 1 pièce(s) - 34 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599873A1KIVHAP000,"À vendre en exclusivité  grenoble, cours de la libération  charmant t2 de 33 m² avec cave situé au premier étage d'une copropriété bien entretenue, ce deux-pièces de 33 m² bénéficie d'un emplacement recherché au coeur du cours de la libération....",68000.0,Grenoble  (38000),2000.0,34.0,Appartement,1,1,0,0,0,,E
grenoble,Appartement - 2 pièce(s) - 37 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599885A1KIVHAP000,"Grenoble caserne de bonne : ***nouvelle exclusivite*** opportunité d'investissement exceptionnelle à grenoble quartier recherché ! tramway grenoble, condorcet (ligne e) à 175 m ne manquez pas ce charmant appartement t2 en rez-de-chaussée...",89000.0,Grenoble  (38000),2405.0,37.0,Appartement,2,1,0,0,0,,E
grenoble,Appartement - 4 pièce(s) - 95 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599937A1KIVHAP000,"Tramway grenoble, foch-ferrié (ligne c) à 125 m - grand appartement de 95,15 m² au 4e étage. son intérieur dispose de trois chambres. en annexe, il bénéficie de deux balcons et d'un garage. quartier attractif, proche de toutes commodités, des...",289000.0,Grenoble  (38000),3042.0,95.0,Appartement,4,3,1,0,1,,C
grenoble,Appartement - 4 pièce(s) - 80 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286599949A1KIVHAP000,"Grenoble : *** nouvelle exclusivitÉ *** galerie de l'arlequin, au sein d'un immeuble avec ascenseur, appartement aux beaux volumes et lumineux. ce t4 d'environ 80m² carrez est composé : d'une pièce de vie avec cuisine équipée donnant sur une...",79000.0,Grenoble  (38100),988.0,80.0,Appartement,4,3,0,1,1,,D
grenoble,Parking / Garage - 13 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1286599951A1KIVHPK000,"Grenoble 38100 situé au 40 rue des trembles, venez découvrir ce garage de 13,23 m². taxe foncière : 271  non soumis au dpe. proche bus, tramway a (grenoble, arlequin), établissements scolaires, crèches, restaurants, tennis, bassin de...",15000.0,Grenoble  (38100),1154.0,13.0,Parking / Garage,,,0,0,0,,
grenoble,Appartement - 3 pièce(s) - 57 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286958068A1KIVHAP000,"Situé chemin meney, au 4? et dernier étage (sans ascenseur) d'une copropriété fermée, calme et bien entretenue, cet appartement t3 séduira immédiatement par sa vue idyllique sur les montagnes. depuis le balcon, vous profitez d'un panorama...",99000.0,Grenoble  (38100),1737.0,57.0,Appartement,3,2,1,1,0,,G
grenoble,Appartement - 1 pièce(s) - 16 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287191816A1KIVHAP000,"Garage en sous sol dans une copropriété en vente à grenoble (38000), votre agence est ravie de vous présenter cet ce garage avec electrecité. dans une belle résidence bien entretenue et sécurisée. on trouve des établissements scolaires de tous...",17000.0,Grenoble  (38100),1063.0,16.0,Appartement,1,,1,0,0,,
grenoble,Appartement - 4 pièce(s) - 72 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286638207A1KIVHAP000,"Grenoble : *** nouveautÉ en exclusivitÉ le quai de l'immobilier *** jérôme pagliaro joignable au ovous propose : au sein d'une résidence de bon standing, appartement entièrement refait à neuf récemment avec de belles prestations, lumineux et vue...",189000.0,Grenoble  (38100),2625.0,72.0,Appartement,4,3,1,1,1,,C
grenoble,Appartement - 1 pièce(s) - 32 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286657667A1KIVHAP000,"Grenoble ile verte : *** exclusivite le quai de l'immobilier *** dans la tour mont blanc, venez découvrir cet appartement, au calme, situé au 1er étage sur 28. laissez-vous charmer par ce t1 bis 32,36m² avec un balcon exposés est qui offrent...",109900.0,Grenoble  (38000),3434.0,32.0,Appartement,1,,0,1,1,,D
grenoble,Appartement - 4 pièce(s) - 111 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286725109A1KIVHAP000,"Grenoble: À vendre  appartement 5 pièces de 111,21 m² (loi carrez) avec balcon et cave  grenoble au 5ème et dernier étage avec ascenseur d'une copropriété bien entretenue (résidence ariana, 1992), découvrez ce spacieux appartement familial...",285000.0,Grenoble  (38100),2568.0,111.0,Appartement,4,3,0,1,1,,C
grenoble,Appartement - 4 pièce(s) - 89 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287098477A1KIVHAP000,"Grenoble albert 1er de belgique : *** nouveautÉ en exclusivitÉ le quai de l'immobilier *** jérôme pagliaro joignable au ovous propose : au sein d'une résidence de bon standing, spacieux appartement entièrement refait à neuf avec de belles...",299000.0,Grenoble  (38000),3360.0,89.0,Appartement,4,3,1,1,1,,C
grenoble,Appartement - 4 pièce(s) - 66 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287122441A1KIVHAP000,"Duplex lumineux avec vue montagne 66.20 m² découvrez ce magnifique duplex de 66,20 m², situé au 7? étage d'un immeuble de bon standing, offrant une vue imprenable sur les montagnes. actuellement libre, il n'attend plus que ses futurs...",149000.0,Grenoble  (38100),2258.0,66.0,Appartement,4,3,0,1,0,,E
grenoble,Appartement - 1 pièce(s) - 21 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286176125A1KIVHAP000,"Grenoble europole résidence les estudines: spécial investisseurs! idéal placement financier, simple et sécurisé. venez découvrir ce studio meublé de 21m² situé au sein d'une résidence étudiante de bon standing. celle-ci est idéalement située...",69500.0,Grenoble  (38000),3310.0,21.0,Appartement,1,,0,0,0,,C
grenoble,Appartement - 2 pièce(s) - 43 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1283940895A1KIVHAP000,"Appartement t2 à grenoble chemin des marronniers confort et standing au cur d'un secteur calme découvrez cet appartement t2 d'environ 43 m² situé au 3ème et dernier étage d'un immeuble de standing, avec ascenseur, dans le quartier...",118000.0,Grenoble  (38100),2744.0,43.0,Appartement,2,1,1,1,1,,E
grenoble,Appartement - 3 pièce(s) - 72 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286851161A1KIVHAP000,"Grenoble avenue jean perrot appartement 3 pièces 71m² (possibilité garage) découvrez ce bel appartement lumineux situé au 5? étage avec ascenseur en ras de sol, offrant une vue dégagée au sein d'une résidence sécurisée et bien entretenue....",198000.0,Grenoble  (38100),2750.0,72.0,Appartement,3,2,1,1,1,,D
grenoble,Appartement - 2 pièce(s) - 55 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286379614A1KIVHAP000,"Grenoble appartement 2 pièces  54 m² vue montagne dégagée sur grenoble rue claude genin découvrez cet appartement d'une surface de 54m² au 6e et dernier étage d'une copropriété calme, cet appartement traversant et très lumineux offre une...",110000.0,Grenoble  (38100),2000.0,55.0,Appartement,2,1,0,1,1,,F
grenoble,Appartement - 3 pièce(s) - 85 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287098772A1KIVHAP000,Grenoble chemin du couvent appartement 3 pièces 84m² avec parking inclus. découvrez ce bel appartement lumineux de 84 m² situé au 4? étage avec ascenseur en ras de sol avec une vue dégagée dans une résidence bien entretenue. il se...,194000.0,Grenoble  (38100),2282.0,85.0,Appartement,3,1,1,1,1,,E
grenoble,Appartement - 4 pièce(s) - 86 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286826257A1KIVHAP000,"Grenoble  rue sidi brahim découvrez cet appartement traversant de 86 m², situé au 4? étage avec ascenseur, au sein d'une copropriété bien entretenue. il se compose d'une entrée desservant un séjour ouvert sur cuisine de 38 m². le séjour,...",229000.0,Grenoble  (38100),2663.0,86.0,Appartement,4,3,0,1,1,,D
grenoble,Appartement - 5 pièce(s) - 195 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1284169742A1KIVHAP000,"Appartement de prestige occupant seul le dernier étage d'un hôtel particulier historique en plein cur du centre-ville ce bien de 194 m² (dont 21 m² de combles aménagés) offre un cadre de vie unique, empreint de charme et d'élégance. sa pièce...",700000.0,Grenoble  (38000),3590.0,195.0,Appartement,5,4,0,0,0,,D
grenoble,Appartement - 3 pièce(s) - 60 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1284020498A1KIVHAP000,"En exclusivitÉ  charmant t3 de 60 m² en dernier étage avec place de stationnement idéal pour un premier achat ou un investissement locatif, cet appartement entièrement rénové allie confort et luminosité. situé au 4? et dernier étage (sans...",109000.0,Grenoble  (38100),1817.0,60.0,Appartement,3,2,0,0,0,,D
grenoble,Appartement - 5 pièce(s) - 125 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1283221824A1KIVHAP000,"Grenoble ile verte appartement 5 pièces 125m² vue exceptionnelle À découvrir, un appartement lumineux situé dans un quartier recherché de grenoble, au sein de l'une des célèbres trois tours de l'Île verte. ces tours, construites entre...",324000.0,Grenoble  (38000),2592.0,125.0,Appartement,5,4,1,1,1,,D
grenoble,Appartement - 1 pièce(s) - 31 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286514099A1KIVHAP000,"Vente d'un appartement t1 à grenoble (38000) investissement locatif avec loyer de 418 + charges ! a vendre grenoble gambetta : charmant t1 ideal investisseur situe au coeur de grenoble, ce t1 est une opportunite cle en main, deja loue et...",120000.0,Grenoble  (38000),3871.0,31.0,Appartement,1,,0,0,1,,D
grenoble,Appartement - 4 pièce(s) - 66 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287086554A1KIVHAP000,"Venez découvrir ce coquet t4 situé 86 rue de stalingrad à grenoble, dans un immeuble bien tenu avec parking privatif. l'appartement fait 66 m², composé de 3 chambres, une salle d'eau , un wc séparé, une cuisine équipée indépendante, un salon /...",129000.0,Grenoble  (38000),1955.0,66.0,Appartement,4,3,1,1,1,,D
